timestamp,liquidity_usd,price_usd
1780812000,0.3687,0.0002359179
1780815600,0.0102,0.0002370802
1780819200,0.0637,0.0002349039
1780822800,0.0619,0.0002336101
1780826400,1.0197,0.0002686308
1780830000,0.6981,0.0002941685
1780833600,0.2681,0.0002982388
1780837200,0.4749,0.0002943350
1780840800,0.1706,0.0002935070
1780844400,0.2138,0.0002950959
1780848000,0.6050,0.0002925050
1780851600,0.0943,0.0002922869
1780855200,0.8661,0.0002913737
1780858800,0.1552,0.0002935239
1780862400,0.1696,0.0002944420
1780866000,0.0969,0.0002869146
1780869600,0.1981,0.0002947848
1780873200,0.2667,0.0003059824
1780876800,0.0878,0.0003051250
1780880400,0.0115,0.0003085312
1780884000,0.2216,0.0002991365
1780887600,0.0449,0.0002961898
1780891200,0.1732,0.0002883432
1780894800,0.1075,0.0002822553
1780898400,0.0209,0.0002809086
1780902000,0.1385,0.0002709264
1780905600,0.5728,0.0002989844
1780909200,0.2334,0.0003091259
1780912800,0.1938,0.0003165118
1780916400,0.1927,0.0003131120
1780920000,0.0163,0.0003162217
1780923600,0.0802,0.0003084608
1780927200,0.0565,0.0003068311
1780930800,0.0100,0.0003109743
1780934400,0.1053,0.0003118379
1780938000,0.1254,0.0003108939
1780941600,0.0269,0.0003103023
1780945200,0.0848,0.0003094618
1780948800,0.0757,0.0003089753
1780952400,0.0392,0.0003104841
1780956000,1.1359,0.0002698201
1780959600,0.6828,0.0002838244
1780963200,4.2172,0.0003419714
1780966800,4.0833,0.0003706027
1780970400,0.7671,0.0003495370
1780974000,4.3692,0.0004865929
1780977600,18.1812,0.0005838116
1780981200,2.1586,0.0005949977
1780984800,4.5239,0.0005980173
1780988400,3.2010,0.0005741209
1780992000,1.2098,0.0006037721
1780995600,0.8344,0.0006000933
1780999200,4.4586,0.0006266461
1781002800,1.8805,0.0005549993
1781006400,1.9541,0.0004860491
1781010000,2.2907,0.0005062427
1781013600,1.9744,0.0005152882
1781017200,1.0390,0.0004966966
1781020800,6.5539,0.0004268196
1781024400,1.3422,0.0004084750
1781028000,1.3710,0.0004417491
1781031600,2.2888,0.0005069061
1781035200,0.2730,0.0005011469
1781038800,1.2519,0.0004696205
1781042400,0.3544,0.0004648184
1781046000,1.6495,0.0004020708
1781049600,0.9059,0.0004030916
1781053200,0.7676,0.0003804348
1781056800,1.2010,0.0003698039
1781060400,0.6306,0.0003772635
1781064000,2.5375,0.0004560329
1781067600,0.3977,0.0004493074
1781071200,0.3197,0.0004522773
1781074800,0.4020,0.0004472110
1781078400,1.1494,0.0004831732
1781082000,0.3803,0.0004628502
1781085600,0.4169,0.0004784885
1781089200,0.4118,0.0004796720
1781092800,0.5675,0.0004859841
1781096400,2.3883,0.0005435850
1781100000,1.8490,0.0005599734
1781103600,0.9290,0.0005501913
1781107200,0.5122,0.0005414063
1781110800,3.4280,0.0004761753
1781114400,0.4084,0.0004701474
1781118000,0.1631,0.0004726559
1781121600,3.2678,0.0005380008
1781125200,1.9562,0.0005355708
1781128800,6.7878,0.0005900926
1781132400,2.1279,0.0005618284
1781136000,2.5594,0.0005373153
1781139600,0.6420,0.0005365936
1781143200,0.4290,0.0005488316
1781146800,0.0462,0.0005497770
1781150400,0.4377,0.0005638626
1781154000,2.0748,0.0004919059
1781157600,0.1941,0.0004918617
1781161200,0.3221,0.0004980989
1781164800,1.4563,0.0005357263
1781168400,0.2885,0.0005303216
1781172000,0.2013,0.0005227115
1781175600,0.0461,0.0005170282
1781179200,0.8665,0.0005292406
1781182800,1.4279,0.0005530448
1781186400,2.2826,0.0005321482
1781190000,0.1164,0.0005271969
1781193600,0.4323,0.0005193246
1781197200,1.4843,0.0005197953
1781200800,2.7250,0.0004383849
1781204400,0.9539,0.0004057543
1781208000,3.0620,0.0004368424
