timestamp,liquidity_usd,price_usd
1780020000,0.0347,0.0000046650
1780023600,0.0180,0.0000046799
1780027200,0.0281,0.0000046957
1780030800,0.0103,0.0000046782
1780034400,0.0562,0.0000046536
1780038000,0.0493,0.0000046460
1780041600,0.0442,0.0000045618
1780045200,0.0213,0.0000046456
1780048800,0.0139,0.0000045978
1780052400,0.0100,0.0000045836
1780056000,0.0480,0.0000046485
1780059600,0.0162,0.0000046591
1780063200,0.0221,0.0000046171
1780066800,0.0684,0.0000046284
1780070400,0.0128,0.0000046051
1780074000,0.0100,0.0000046713
1780077600,0.0100,0.0000046500
1780081200,0.0100,0.0000046360
1780084800,0.0100,0.0000046358
1780088400,0.0100,0.0000046534
1780092000,0.0153,0.0000046246
1780095600,0.0100,0.0000046396
1780099200,0.0359,0.0000045796
1780102800,0.0360,0.0000045148
1780106400,0.0446,0.0000044999
1780110000,0.0287,0.0000045342
1780113600,0.0208,0.0000045123
1780117200,0.0480,0.0000045286
1780120800,0.0208,0.0000045472
1780124400,0.0267,0.0000045521
1780128000,0.0279,0.0000045133
1780131600,0.0100,0.0000045096
1780135200,0.0112,0.0000045022
1780138800,0.0283,0.0000044873
1780142400,0.0315,0.0000044762
1780146000,0.0317,0.0000045014
1780149600,0.0137,0.0000044864
1780153200,0.0329,0.0000044611
1780156800,0.0100,0.0000044832
1780160400,0.0100,0.0000044709
1780164000,0.0100,0.0000044811
1780167600,0.0100,0.0000044574
1780171200,0.0100,0.0000044561
1780174800,0.0241,0.0000044748
1780178400,0.0286,0.0000045176
1780182000,0.0192,0.0000044565
1780185600,0.0749,0.0000043359
1780189200,0.0733,0.0000042876
1780192800,0.0897,0.0000041420
1780196400,0.3159,0.0000042545
1780200000,0.1114,0.0000043246
1780203600,0.0653,0.0000042620
1780207200,0.0127,0.0000042151
1780210800,0.0166,0.0000042185
1780214400,0.0100,0.0000042487
1780218000,0.0117,0.0000042298
1780221600,0.0277,0.0000042007
1780225200,0.0147,0.0000042012
1780228800,0.0384,0.0000042475
1780232400,0.0168,0.0000042553
1780236000,0.2722,0.0000043962
1780239600,0.0307,0.0000044199
1780243200,0.1053,0.0000044969
1780246800,0.0473,0.0000043744
1780250400,0.0101,0.0000043637
1780254000,0.0100,0.0000043389
1780261200,0.0100,0.0000043186
1780264800,0.0100,0.0000043532
1780268400,0.0100,0.0000042965
1780272000,0.0267,0.0000042991
1780275600,0.0208,0.0000042883
1780279200,0.0796,0.0000041559
1780282800,0.1381,0.0000042381
1780286400,0.0490,0.0000042670
1780290000,0.0241,0.0000042301
1780293600,0.0685,0.0000042500
1780297200,0.0183,0.0000042702
1780300800,0.0149,0.0000042510
1780304400,0.0253,0.0000042591
1780308000,0.0115,0.0000042549
1780311600,0.0100,0.0000042527
1780315200,0.0748,0.0000042995
1780318800,0.0483,0.0000042975
1780322400,0.0146,0.0000042535
1780326000,0.0102,0.0000043100
1780329600,0.0886,0.0000042735
1780333200,0.0110,0.0000042825
1780336800,0.0122,0.0000042713
1780340400,0.0100,0.0000042785
1780344000,0.0100,0.0000042669
1780347600,0.0100,0.0000042720
1780351200,0.0100,0.0000042989
1780354800,0.0137,0.0000042572
1780358400,0.0182,0.0000042401
1780362000,0.0164,0.0000042414
1780365600,0.0349,0.0000042217
1780369200,0.0306,0.0000041697
1780372800,0.0279,0.0000041782
1780376400,0.0100,0.0000041645
1780380000,0.0206,0.0000041763
1780383600,0.0200,0.0000041667
1780387200,0.0167,0.0000041298
